fe_id,fname,score
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.AdvancedLowerCaseFE@09c7ee6832b5030207c82b8b95bd98f6,0,0.012560386473429951
c.w.nlp.uima.fe.cell.rowFEs.CellRowNumFE@0f5920b557709d662db2da3ba907a785,0,0.012249443207126948
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.AdvancedLowerCaseFE@bf1b7de819eb5bc85d802bf20969885f,0,0.011915673693858845
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.AdvancedLowerCaseFE@48fa4a99a3dd3651f43bba684c0561c0,0,0.011915673693858845
c.w.n.u.fe.token.IsFirstCharacterUpperCaseFE@64a166248a12ef18ebab6ae3e685efce,0,0.011694152923538231
c.w.n.uima.fe.cell.cellFEs.LineCountInCellFE@55e0c75e38d8e6c72547c0d82ca792da,0,0.011627906976744186
c.w.n.u.f.c.tableFEs.CellTotalColumnsInTableFE@7d601563a9e3d7724d4772957e230b9e,0,0.011560693641618497
c.w.n.u.f.c.c.AreFirstNCharNumbersAndCapitalizedFE@577f8c8e252f5bebac264e968da2df1c,0,0.011156429942418425
c.w.n.u.f.c.c.CellX1x1N1PatternDifferentThanOtherCellsInSameColumnFE@8b3957c1c3390561457530e70c652426,0,0.009968186638388122
c.w.n.uima.fe.token.IsDigitGroupIntegerFE@e3330dc7bf3ab7fc25657ca295c6d0c8,0,0.009699321047526674
c.w.n.u.f.c.columnFEs.CellColumnNumToLastPortionFE@73c83d5e08156b8cef5a21380a5ecf91,0,0.00909090909090909
c.w.n.u.f.c.lineFEs.IsFirstNumericLineInCellFE@2ac0696a678a7e0cde27724ace8045eb,0,0.008878366380585973
c.w.n.u.f.cell.lineFEs.IsLastNumericLineInCellFE@facf2d4d458d3909a1c0f4ed918f2419,0,0.008878366380585973
c.w.n.u.fe.token.FirstAdjacentCapitalCharsFE@0a6183922b75ff76379117d034d1a349,0,0.008264462809917356
c.w.n.u.fe.cell.rowFEs.CellIsLastColumnEmptyFE@04fe4592adc47497be213f92086be03f,0,0.008130081300813009
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@2941f2eee08a991c558352660ec1490b,0,0.00794912559618442
c.w.v.s.nlp.component.fe.PositionInCoveringFE@9f4a5720b2b6d6b7dd4e3325e3ab1432,0,0.007909794681925278
c.w.n.u.f.cell.columnFEs.CellColumnNumToLastFE@f37c1187ed3be0f3d59a21587b8f2b51,0,0.007676203768318213
c.w.n.u.f.c.c.CellColumnNumToFirstPortionFE@bbbbc38275caa7dfcd17cf44c583bbcb,0,0.007676203768318213
c.w.n.u.fe.cell.typeFEs.CellTypeNumberOnlyFE@329fa70ea58e7122fbf2b215801cf804,0,0.006169909824394874
c.w.v.s.nlp.component.fe.PositionInCoveringFE@487e6a77c3ab8865224405924183e413,0,0.005346088913899831
c.w.n.uima.fe.cell.columnFEs.ColumnNumberFE@0dbb80019c9fae246cac5f0bcbe690b8,0,0.004679144385026738
c.w.n.u.fe.cell.cellFEs.IsSingleTokenCellFE@264ea13a429de09c115ae9e6d4a88a71,0,0.004180602006688963
c.w.n.u.fe.cell.lineFEs.LineNumberInCellFE@70cadf1147133fe645e72d3597d4231d,0,0.00411522633744856
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@851037ff4804d7b608ed7e1cd5b876b8,0,0.004094827586206897
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@99f706f01d0f7ab8c908a583ac3bd469,0,0.004073319755600814
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@3646e95cacd0bfe7d4637f7a58412175,0,0.0033967391304347825
c.w.n.u.f.t.IsLastCapitalizedTokenInCoveringFE@3b2b61c2bf6f57e516be4c3f95fd9e9c,0,0.0030686612965093976
c.w.n.u.f.c.charFEs.AreFirstNCharCapitalizedFE@126c17172f12d78ef42e717e727cdd15,0,0.0030686612965093976
c.w.n.u.f.t.IsLastCapitalizedTokenInCoveringFE@98107431002c256c4b0c82011339907b,0,0.0030686612965093976
c.w.n.u.f.t.IsFirstCapitalizedTokenInCoveringFE@6e477c87a2656712ce635b9b553f56d3,0,0.0030686612965093976
c.w.n.u.f.t.IsFirstCapitalizedTokenInCoveringFE@d1e434e55ab03ebeb7c1141e62951efc,0,0.0030686612965093976
c.w.n.u.f.c.t.CellTypeFirstTokenCapitalizedFE@4ae3da94328017801e81555c4517a2bd,0,0.0030466369814858216
