fe_id,fname,score
c.w.nlp.uima.fe.token.IsDigitGroupFloatFE@ee076bffd33f1b949351db24484b8ed4,0,0.08432304038004751
c.w.n.u.f.c.c.CellNumberBiggerThanEveryUpCellFE@ad4b0cfbd4d31828ef68e339beee8c19,0,0.08092485549132948
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@47dd497639adec884f8e171c79f947ba,0,0.08056872037914692
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@d3f74c766a8560ea99ca6ed8d72f954b,0,0.07708333333333334
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@f210033c7bef00159d8f3f7a318cf4bf,0,0.07692307692307693
c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@2e7b9c138a81c5d003823996f5aea4c2,0,0.07692307692307693
c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@3024bb135fb2aa4005af345dcf85187d,0,0.07692307692307693
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@b1322fdb0f5e6128ae313681e555ebff,0,0.07623318385650224
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@55cb82feb643f1faad42e91e0177fd91,0,0.07547169811320754
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@cb180e894142e914d3d4a0d210a8746c,0,0.07547169811320754
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@7141a70fa815ad57342ecbe809814e49,0,0.07480314960629922
c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@9a8f13c03821ae12496e2a28e2af87b6,0,0.07407407407407407
c.w.n.uima.fe.cell.columnFEs.ColumnNumberFE@0dbb80019c9fae246cac5f0bcbe690b8,0,0.07407407407407407
c.w.n.u.fe.ner.IsTheOnlyNerInFocusElementFE@d6bb0725ee5fd072c15d1d525a3a4ae2,0,0.0726643598615917
c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@b4331f8728d969da31cc999c1204697f,0,0.07228915662650602
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@88ba58adcaf19e742fb461b92ff92f1c,0,0.07228915662650602
